ncbigene_id	name	chr	start	stop
100422337	GNA13P1	2	79573520	79574209
100422338	G3BP1P1	2	135510348	135512073
100422339	SDR42E1P5	2	102411159	102412110
100422340	SDR42E1P1	9	39651724	39652476
100422342	PIGUP1	9	70917080	70917514
100422343	UPF3AP3	9	99998003	99999186
100422346	SDR42E1P2	9	42408451	42409003
100422347	SDR42E1P3	9	62690060	62690612
100422348	SDR42E1P4	9	66724585	66725143
100422349	PIGFP2	9	123842948	123843879
100422352	LOC100422352	12	30454918	30520452
100422354	CHCHD3P2	12	72610606	72611446
100422363	BUB1P1	10	127867917	127868621
100422368	LOC100422368	X	119821864	119823044
100422369	PARD6BP1	X	123878449	123879201
100422371	RIMKLBP2	1	219199851	219200905
100422372	NDE1P1	1	106817650	106818338
100422374	QRSL1P3	14	35765810	35767154
100422375	LOC100422375	22	16572023	16574635
100422376	LOC100422376	9	73648889	73649841
100422381	PPP1R10P1	11	130789228	130790874
100422382	LOC100422382	11	114453058	114454261
100422384	POLR3DP1	10	74654950	74656326
100422385	DIMT1P1	3	109701489	109702294
100422386	ADAD1P1	3	39286733	39287897
100422391	POLR3GP2	18	48478517	48479421
100422395	POLR3GP1	14	91602567	91603562
100422398	LOC100422398	11	58967595	58968290
100422399	LOC100422399	11	59142086	59142629
100422402	LOC100422402	4	68614519	68615204
100422407	ADAD1P2	18	50063791	50064485
100422408	LOC100422408	X	36985520	36986292
100422411	PSMD8P1	1	154414271	154415221
100422413	LOC100422413	1	51372201	51373399
100422414	LOC100422414	1	185281291	185282112
100422416	LOC100422416	22	42791809	42793701
100422417	SLC6A14P3	2	126311407	126311952
100422418	LOC100422418	2	61575767	61576394
100422426	LOC100422426	3	156987771	156988738
100422429	NAPGP2	6	30961400	30961977
100422431	NDUFB5P2	X	96953638	96954194
100422432	SLC6A14P1	X	116669809	116678272
100422434	LOC100422434	1	207710381	207712867
100422437	MYL6BP1	2	208269227	208270023
100422438	LOC100422438	12	68776937	68777758
100422440	LOC100422440	11	94992913	94993502
100422441	LOC100422441	5	78041879	78044231
100422445	NUDT19P5	4	158182824	158183392
100422449	LOC100422449	6	51385300	51385825
100422450	NUDT19P3	6	114020048	114020639
100422452	NUDT19P4	6	44898632	44899294
100422453	LOC100422453	6	72522552	72523214
100422456	LOC100422456	7	122849765	122850558
100422458	NUDT19P2	X	103007070	103008063
100422463	LOC100422463	12	2742057	2742805
100422467	NUDT21P1	13	87765606	87766195
100422469	B3GNT2P1	X	99886624	99888105
100422471	LOC100422471	X	81408938	81413646
100422473	TOMM40P4	2	131723116	131724377
100422478	LOC100422478	17	26981691	26982281
100422479	LOC100422479	16	31360719	31361703
100422486	KRR1P1	13	20069782	20072147
100422490	LOC100422490	15	51858793	51861353
100422491	LOC100422491	15	34409553	34410649
100422492	LOC100422492	15	34555775	34556871
100422493	LOC100422493	14	73068102	73068739
100422495	LOC100422495	8	6718326	6721009
100422496	PRPF19P1	18	66068726	66069644
100422497	LOC100422497	18	46028191	46029831
100422500	LOC100422500	9	101125055	101125901
100422501	LOC100422501	9	123062261	123063305
100422502	LOC100422502	5	24749273	24749768
100422505	ATP8A2P1	10	37248117	37264636
100422510	LOC100422510	14	20438503	20439448
100422513	LOC100422513	2	129992604	129993104
100422514	ATP5PBP4	2	153158937	153159694
100422517	BSNDP2	20	25845220	25845864
100422519	LOC100422519	7	39833285	39833792
100422523	ATP5PBP1	13	51598439	51599459
100422524	LOC100422524	10	21580132	21580669
100422526	LOC100422526	1	161890939	161891676
100422527	SLC4A1APP2	1	187706552	187708481
100422528	LOC100422528	14	19668544	19669051
100422529	LOC100422529	14	18645990	18646504
100422530	LOC100422530	22	15573032	15573546
100422531	FCF1P8	4	55351445	55352437
100422532	NDUFAF4P3	3	37789782	37790531
100422533	FCF1P1	7	23619307	23622892
100422535	FCF1P6	1	50405039	50406061
100422536	FCF1P7	1	243267620	243268172
100422537	LOC100422537	1	78091405	78092194
100422540	VTI1BP4	9	128650997	128652149
100422545	HIRAP1	10	25691538	25692327
100422546	XRCC6P4	8	62855084	62857133
100422547	SLC16A1P1	7	143985120	143986712
100422548	LOC100422548	1	171751435	171752027
100422549	LOC100422549	1	171755802	171756422
100422550	SLC5A4P1	11	124273969	124274577
100422556	LOC100422556	15	51918962	51924119
100422558	SMG1P6	16	29425410	29447025
100422559	RACK1P2	2	36656321	36656940
100422561	RACK1P1	5	108784004	108785596
100422562	RACK1P3	4	92821965	92823012
100422564	LOC100422564	6	10514184	10514945
100422580	ELOAP1	2	123695319	123697392
100422581	DFFBP1	9	32566080	32567253
100422582	ELOCP31	12	21447555	21448314
100422587	LOC100422587	6	63797082	63798130
100422588	MGAT2P1	X	135730532	135731129
100422589	MGAT2P2	X	135752186	135752783
100422591	SDHCP3	2	23943822	23945077
100422593	LOC100422593	5	178909592	178910862
100422595	PCMTD1P3	7	23721109	23721808
100422598	SDHCP4	11	17435022	17436205
100422600	SDHCP1	18	68866492	68868157
100422602	ST13P14	3	50877064	50877653
100422603	ST13P15	3	143517082	143518312
100422604	LOC100422604	3	158336247	158337059
100422605	ST13P16	6	87444197	87445176
100422606	SLC25A3P3	18	1159188	1159771
100422608	SLC25A24P2	1	108383688	108421238
100422610	LOC100422610	19	53606133	53607055
100422614	LOC100422614	8	85086614	85087185
100422622	LOC100422622	12	31465061	31465905
100422623	LOC100422623	19	41807110	41808032
100422624	SLC25A15P1	Y	26586444	26587562
100422625	GOT2P5	Y	6837698	6838251
100422627	LOC100422627	4	112826301	112827722
100422628	GOT2P7	X	11334035	11335998
100422633	LOC100422633	19	8173237	8175556
100422634	CASP1P3	11	105095437	105097588
100422635	SLC25A15P3	13	24943575	24944696
100422636	SLC25A15P4	21	10612254	10613377
100422637	LOC100422637	4	10284950	10285707
100422638	LOC100422638	4	10292190	10292771
100422639	LOC100422639	4	10294458	10295545
100422640	LOC100422640	4	154555236	154555989
100422641	LOC100422641	14	48398308	48399374
100422642	SLC25A15P5	22	16645491	16646612
100422644	SERPINA7P1	X	106562773	106563403
100422645	LOC100422645	15	38458558	38459739
100422646	LOC100422646	6	7340743	7342554
100422656	EEF1DP7	17	63636600	63637109
100422657	RAC1P6	7	115136575	115137161
100422658	RAC1P9	7	53779748	53780262
100422666	YWHABP2	11	18490057	18491091
100422669	LOC100422669	15	45052767	45053656
100422671	LOC100422671	6	79854683	79855634
100422674	YWHAQP7	12	76619379	76620044
100422685	LOC100422685	X	136788283	136788791
100422686	SLC25A6P3	1	51709082	51709938
100422687	LOC100422687	5	14620039	14621242
100422690	SLC25A6P4	18	80077706	80078248
100422691	ITGB1P1	19	14622220	14623287
100422693	LOC100422693	17	60063003	60064008
100422694	LOC100422694	1	65575953	65578498
100422695	LOC100422695	7	77071727	77072490
100422696	LOC100422696	7	102798989	102799660
100422710	PPFIA1P1	2	233545481	233546941
100422711	THAP12P2	3	86012416	86015518
100422712	THAP12P7	8	78759344	78762580
100422713	LOC100422713	16	31894098	31895196
100422715	THAP12P10	13	49232873	49234398
100422716	ST6GALNAC2P1	2	84039911	84040762
100422717	LOC100422717	17	3619063	3619927
100422730	LOC100422730	5	7927015	7927602
100422737	LINC02532	6	106717451	106787540
100422781	LOC100422781	6	3231402	3239982
100422821	MIR1273C	6	154853359	154853435
100422823	MIR4300	11	81890740	81890835
100422824	MIR3128	2	177255944	177256009
100422825	MIR3160-2	11	46451806	46451886
100422826	MIR4274	4	7460027	7460117
100422827	MIR3160-1	11	46451804	46451888
100422828	MIR4287	8	27886038	27886115
100422829	MIR4319	18	44970081	44970165
100422830	MIR3171	14	27633204	27633277
100422831	MIR1302-9	9	30143	30280
100422832	MIR3191	19	47226943	47227018
100422833	MIR3188	19	18282076	18282160
100422834	MIR1302-10	15	101960458	101960595
100422835	MIR3183	17	1022475	1022558
100422836	MIR3180-3	16	18402177	18402270
100422837	MIR1193	14	101030051	101030128
100422838	MIR3195	20	62064801	62064884
100422839	MIR3119-1	1	170151377	170151461
100422840	MIR4317	18	6374360	6374424
100422841	MIR3174	15	90006754	90006840
100422842	MIR3074	9	95086013	95086093
100422843	MIR4293	10	14383199	14383276
100422844	MIR3118-3	15	21406384	21406458
100422845	MIR1233-2	15	34528289	34528370
100422846	MIR3164	11	69083175	69083257
100422847	MIR514B	X	147250150	147250229
100422848	MIR4283-2	7	63621089	63621168
100422849	MIR548T	4	173268159	173268232
100422850	MIR548V	8	17681577	17681656
100422851	MIR4316	17	77396983	77397053
100422852	MIR4259	1	159899978	159900078
100422853	MIR3182	16	83508345	83508407
100422854	MIR3187	19	813583	813652
100422855	MIR4301	11	113450022	113450087
100422856	MIR3123	1	241132271	241132345
100422857	MIR4318	18	37657134	37657214
100422858	MIR4285	7	102293102	102293186
100422859	MIR3136	3	69048957	69049034
100422860	MIR4292	9	136830956	136831022
100422861	MIR4306	13	99643058	99643148
100422862	MIR548S	2	11767443	11767524
100422863	MIR4265	2	109141489	109141587
100422864	MIR544B	3	124732438	124732515
100422865	MIR4320	18	50126498	50126562
100422866	MIR3115	1	23044304	23044371
100422867	MIR378C	10	130962587	130962667
100422868	MIR4270	3	15496238	15496307
100422869	MIR3152	9	18573305	18573378
100422870	MIR3180-1	16	14911219	14911312
100422871	MIR3117	1	66628439	66628516
100422872	MIR1244-3	12	9239466	9239550
100422873	MIR4297	10	129843298	129843373
100422874	MIR4279	5	31936101	31936158
100422875	MIR3192	20	18470614	18470690
100422876	MIR3148	8	29957271	29957347
100422877	MIR3202-2	X	153981097	153981175
100422878	MIR3168	13	41101018	41101099
100422879	MIR3124	1	248826376	248826442
100422880	MIR3162	11	59595076	59595157
100422881	MIR3170	13	98208523	98208599
100422882	MIR3120	1	172138807	172138887
100422883	MIR4325	20	57321501	57321590
100422884	MIR548U	6	57390131	57390211
100422885	MIR1244-2	5	118974585	118974669
100422886	MIR3179-2	16	16300158	16300241
100422887	MIR4280	5	87114878	87114953
100422888	MIR4264	2	79649293	79649358
100422889	MIR3194	20	51452904	51452976
100422891	MIR4327	21	30375293	30375377
100422892	MIR3157	10	96064314	96064398
100422893	MIR3154	9	128244946	128245029
100422894	MIR4260	1	209623443	209623509
100422895	MIR4294	10	48985511	48985586
100422896	MIR3140	4	152489326	152489415
100422897	MIR4302	12	25874019	25874078
100422898	MIR4255	1	37161562	37161633
100422899	MIR3190	19	47226941	47227020
100422900	MIR3158-1	10	101601416	101601496
100422901	MIR3135A	3	20137564	20137640
100422902	MIR3116-1	1	62078785	62078858
100422903	MIR4288	8	28505115	28505181
100422904	MIR3193	20	31607185	31607239
100422905	MIR4311	15	66040232	66040331
100422907	MIR3156-2	18	14830165	14830241
100422908	MIR3129	2	189133035	189133110
100422909	MIR4295	10	112634169	112634253
100422910	MIR2861	9	127785917	127786006
100422911	MIR500B	X	50010671	50010749
100422912	MIR3200	22	30731556	30731640
100422913	MIR320E	19	46709281	46709353
100422914	MIR4253	1	22863158	22863225
100422915	MIR3065	17	81125876	81125954
100422916	MIR3201	22	48274363	48274414
100422917	MIR4283-1	7	56955784	56955863
100422918	MIR3167	11	126988457	126988541
100422919	MIR1302-11	19	71972	72109
100422920	MIR548X	21	18686089	18686163
100422921	MIR3149	8	76966767	76966849
100422922	MIR1972-2	16	70030345	70030421
100422923	MIR548W	16	26025236	26025309
100422924	MIR4303	12	97995382	97995447
100422925	MIR4322	19	10230412	10230484
100422926	MIR3137	3	195134505	195134579
100422927	MIR4291	9	93819356	93819420
100422928	MIR3127	2	96798277	96798352
100422929	MIR4261	2	10192613	10192670
100422930	MIR4330	X	151168221	151168325
100422931	MIR4304	12	123010666	123010727
100422932	MIR4328	X	78901193	78901248
100422933	MIR378B	3	10330228	10330284
100422934	MIR3143	6	27147625	27147687
100422935	MIR3118-4	15	21843749	21843823
100422936	MIR3153	9	89312224	89312305
100422937	MIR4275	4	28819581	28819667
100422938	MIR3142	5	160474443	160474524
100422939	MIR3147	7	57405024	57405089
100422940	MIR4305	13	39664033	39664134
100422941	MIR4272	3	67225463	67225526
100422942	MIR3133	2	241477904	241477981
100422943	MIR3189	19	18386561	18386633
100422944	MIR3186	17	81451103	81451187
100422945	MIR4326	20	63286807	63286865
100422946	MIR3116-2	1	62078788	62078855
100422947	MIR3122	1	212077612	212077684
100422948	MIR4284	7	73711316	73711396
100422949	MIR3118-2	15	20832794	20832868
100422950	MIR3141	5	154596011	154596071
100422951	MIR3144	6	120015178	120015256
100422952	MIR4271	3	49274119	49274185
100422953	MIR3165	11	72072227	72072301
100422954	MIR4309	14	102539643	102539725
100422955	MIR4273	3	75738279	75738362
100422956	MIR3180-2	16	16309878	16309965
100422957	MIR3131	2	219058687	219058749
100422959	MIR4268	2	219906501	219906564
100422960	MIR3179-1	16	14901507	14901590
100422961	MIR4315-2	17	64822029	64822101
100422962	MIR4281	5	176629438	176629499
100422963	MIR4290	9	90023440	90023534
100422964	MIR3150A	8	95072913	95072992
100422965	MIR4263	2	27996366	27996448
100422966	MIR4277	5	1708784	1708867
100422967	MIR3146	7	19705357	19705435
100422968	MIR4251	1	3127974	3128034
100422969	MIR2909	17	37033744	37033812
100422971	MIR4312	15	68801849	68801924
100422972	MIR3181	16	50742304	50742376
100422973	MIR3169	13	61199797	61199879
100422974	MIR3178	16	2531921	2532004
100422975	MIR4252	1	6429833	6429895
100422976	MIR4256	1	112461769	112461832
100422977	MIR1184-3	X	155457516	155457614
100422978	MIR3185	17	48724407	48724474
100422979	MIR4324	19	49308796	49308867
100422980	MIR4323	19	42133444	42133512
100422981	MIR3173	14	95137918	95137985
100422982	MIR4286	8	10666977	10667069
100422983	MIR4314	17	8088055	8088146
100422984	MIR4308	14	54878112	54878192
100422985	MIR1184-2	X	155383099	155383197
100422986	MIR3125	2	12737366	12737443
100422987	MIR3202-1	X	153981096	153981176
100422988	MIR3156-1	10	45164013	45164087
100422989	MIR3155A	10	6152195	6152276
100422990	MIR3134	3	15697297	15697370
100422991	MIR1260B	11	96341437	96341525
100422992	MIR3151	8	103154613	103154688
100422993	MIR3130-1	2	206783233	206783307
100422994	MIR4267	2	110069960	110070041
100422995	MIR3175	15	92904398	92904474
100422996	MIR4262	2	11836932	11836985
100422997	MIR4257	1	150551928	150552013
100422998	MIR3199-2	22	27920525	27920610
100422999	MIR4278	5	6827852	6827920
100423000	MIR3161	11	48096781	48096857
100423001	MIR3145	6	138435212	138435293
100423002	MIR3130-2	2	206783233	206783307
100423003	MIR3184	17	30117085	30117159
100423004	MIR4315-1	17	45475362	45475434
100423005	MIR4282	6	72967686	72967752
100423006	MIR3179-3	16	18411893	18411976
100423008	MIR3118-1	21	13644774	13644849
100423009	MIR4329	X	112780717	112780787
100423010	MIR3119-2	1	170151377	170151461
100423011	MIR3138	4	10078610	10078691
100423012	MIR3177	16	1734984	1735065
100423013	MIR4310	15	41866494	41866550
100423014	MIR3196	20	63238778	63238841
100423015	MIR4289	9	88745835	88745904
100423016	MIR3159	11	18387786	18387859
100423017	MIR3139	4	143343459	143343534
100423018	MIR3156-3	21	13406383	13406459
100423019	MIR4307	14	26908641	26908724
100423020	MIR4258	1	154975692	154975782
100423021	MIR4298	11	1859463	1859535
100423023	MIR3197	21	41167556	41167628
100423025	MIR3198-1	22	17764179	17764258
100423026	MIR4299	11	11656650	11656721
100423027	MIR4266	2	109313570	109313624
100423028	MIR4254	1	31758659	31758734
100423029	MIR3163	11	66934433	66934505
100423030	MIR3126	2	69103681	69103754
100423031	MIR4321	19	2250638	2250717
100423032	MIR3121	1	180438313	180438389
100423033	MIR3158-2	10	101601416	101601496
100423034	MIR3199-1	22	27920524	27920611
100423035	MIR4313	15	75762214	75762314
100423036	MIR2355	2	207109986	207110072
100423037	MIR3176	16	543276	543365
100423038	MIR466	3	31161703	31161786
100423039	MIR3132	2	219549072	219549146
100423040	MIR3166	11	88176501	88176592
100423041	MIR4296	10	125032782	125032869
100423042	MIR4276	4	174423794	174423863
100423043	MIR4269	2	239305461	239305544
100423044	LOC100423044	7	14053008	14054038
100423046	STX8P1	12	12771243	12771700
100423060	ASNSP6	18	11746649	11747706
100423061	ASNSP3	13	100062268	100063616
100423062	IGLL5	22	22887815	22896110
100431168	MYL6P2	21	39488308	39488954
100431172	KLRF2	12	9881488	9895832
100431173	RNY4P16	1	234837972	234838069
100431174	LOC100431174	8	15688632	15689637
100431175	LOC100431175	5	145997216	145998499
100431177	BHLHB9P1	14	80981592	80985794
100462647	NKAIN1P1	1	143487661	143489197
100462648	NKAIN1P2	2	91723012	91724350
100462652	SLC6A14P2	X	116688829	116692684
100462732	ATP6V1G1P6	5	78222254	78222622
100462767	ACTBP12	1	92229001	92229434
100462772	FTH1P22	1	116775077	116775566
100462776	RRAGAP1	14	44888452	44889052
100462780	FTLP9	4	77216418	77216865
100462782	MEMO1P3	3	167888412	167888877
100462785	MEMO1P4	X	123765321	123765691
100462786	FTLP18	1	36630334	36630811
100462787	CICP10	2	242119876	242120141
100462788	FTLP6	11	66771448	66771869
100462790	FTLP8	13	97986948	97987224
100462792	FTLP12	17	16391433	16391882
100462793	FTLP13	17	22221219	22221644
100462794	FTLP14	16	68822448	68823231
100462795	H2AZP4	11	70278614	70279402
100462797	FTH1P24	4	139546277	139546887
100462799	FTH1P25	1	185071564	185072034
100462800	H2AZP6	22	31521122	31521692
100462809	RSL24D1P8	19	12096379	12097108
100462810	RHOT1P3	13	18837766	18838261
100462811	RHOT1P2	21	13936992	13937524
100462812	FGFR3P1	6	31377716	31378027
100462813	RHOT1P1	18	14222007	14222339
100462815	FGFR3P2	11	95756953	95757443
100462816	FGFR3P3	20	6220329	6220744
100462820	USP9YP6	Y	17914910	17921629
100462821	USP9YP7	Y	17910590	17910786
100462824	EIF4A1P3	9	131782425	131782790
100462825	ATP7BP1	18	22418829	22419299
100462826	EIF4A1P13	7	88448587	88449017
100462829	GCNT1P4	6	63857317	63857769
100462830	EIF4A1P12	14	28593772	28593915
100462832	PNPLA4P1	Y	14081074	14081460
100462833	ISCUP1	1	170211009	170211396
100462836	EIF3EP3	2	164573740	164574019
